projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_metro,school_district,school_county,school_charter,school_magnet,teacher_prefix,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,date_posted,datefullyfunded
003022e324612492637e018d101cf609,2d9ce0896389c42be02c29d21db8ed74,00472feaa8e314f8a38f2071306625a5,61899002302,38.053501,-122.22113,Crockett,CA,suburban,John Swett Unified Sch Dist,Contra Costa,f,f,Ms.,Literature & Writing,Literacy & Language,,,Books,high poverty,Grades 9-12,359.78,452,f,11/9/12,11/27/12
00304e8334b14616f7d87cb5c31258d8,a275756b50b2b63421bbb0501f2246a3,7ab7fdaef536c38a4258c841273fa0c8,20018000229,61.426918,-149.427318,Chugiak,AK,,Anchorage School District,Anchorage,f,f,Mr.,Civics & Government,History & Civics,Character Education,Applied Learning,Technology,moderate poverty,Grades 6-8,633.62,125,f,10/12/13,11/25/13
00321abc12fc2f20418e4c1b49974526,61ea458cc6f13d3f72984208634f88f6,a9e7688613117f1190a1e4ab6ec3405b,1.20129E+11,27.147154,-80.207443,Stuart,FL,suburban,Martin Co School District,Martin,f,f,Mrs.,Environmental Science,Math & Science,Applied Sciences,Math & Science,Supplies,highest poverty,Grades PreK-2,402.99,18,t,2/7/13,3/17/13
003257df1a85fa0f0fefdb0fd6e55237,102d08d708760d1c3ead4829d582d947,299df718d24e62a891fb37f6c8f75e1a,2.612E+11,42.309544,-83.116264,Detroit,MI,urban,Detroit Public School District,Wayne,f,f,Ms.,Environmental Science,Math & Science,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades PreK-2,567.52,30,f,5/20/12,6/18/12
0032cc05143e4814a8a44ff6fde1c177,2d06b0e3dfbc2e3d09914bfd5c551b69,345578a099773f78c6c8c9f4ba5df767,,41.903506,-87.655826,Chicago Hts,IL,,Illinois Dept of Education,Cook,f,f,Mrs.,Special Needs,Special Needs,Literacy,Literacy & Language,Technology,low poverty,Grades PreK-2,928.2,13,f,8/29/13,12/2/13
003351e3c84dd5e978870abc892db808,4ab6b156224a6a03782e355023bb3899,8c2627d25f262b08d238394c7f126a0f,3.6001E+11,40.674608,-73.960348,Brooklyn,NY,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,Mr.,Literature & Writing,Literacy & Language,Early Development,Applied Learning,Supplies,highest poverty,Grades PreK-2,165.41,24,f,2/11/13,3/5/13
003391f1641d2d44073fb8d540d5bc36,e4e8e7269703d634b32e1bf92f10309a,8aac44b1459a272bc71f0818e82245a6,3.60009E+11,40.668784,-73.983102,Brooklyn,NY,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,Ms.,Other,Applied Learning,Special Needs,Special Needs,Other,moderate poverty,Grades PreK-2,543.52,23,f,1/12/13,2/5/13
0033b4ae229b16e395a99c1d5830b8fb,643f566866955b4c6d5b66f2f5c82b9d,80319733a3d2fa3016ce85be6941c420,2.40009E+11,39.348449,-76.568368,Baltimore,MD,urban,Baltimore City Public Sch Dist,Baltimore City,f,f,Mrs.,Environmental Science,Math & Science,Early Development,Applied Learning,Supplies,highest poverty,Grades PreK-2,538.45,14,f,10/8/12,11/15/12
0033e3cc5b8875225aec8db1d66abbc6,2894ba432dd9ae5d292b95f47aae58ea,dcefe1263666d70c66702aab62edee48,2.71809E+11,43.944368,-91.859795,Lewiston,MN,rural,Lewiston-Altura Isd 857,Winona,f,t,Mrs.,Special Needs,Special Needs,,,Technology,moderate poverty,Grades 9-12,527.05,15,f,11/19/12,2/11/13
0033e7171e60ee7300ca31c4d0c9670a,30f5c572c684063f9b7d39b99f1ca0ce,5633bc42dd5c7ce1be8bc7416755ff4e,5.50591E+11,42.939915,-88.002133,Greendale,WI,suburban,Greendale School District,Milwaukee,f,f,Mrs.,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Supplies,moderate poverty,Grades PreK-2,722.94,50,f,8/13/13,9/7/13
003440b38d18052489c78b60256e8257,ce351e54227d6835cc3a6282d35286ae,8df502f39a7cf8015293f0c131632c74,4.8197E+11,32.677032,-97.27494,Fort Worth,TX,urban,Ft Worth Ind School District,Tarrant,f,f,Ms.,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 3-5,531.34,65,f,7/7/13,8/26/13
003490594f8f66a4e899255546903975,15c0234abebf8f08a0a967e4f23114fc,7a7de6a9f742761694a183c0ca12ecdc,61524001919,34.180258,-118.285644,Glendale,CA,urban,Glendale Unified School Dist,Los Angeles,f,f,Mrs.,Social Sciences,History & Civics,Performing Arts,Music & The Arts,Other,high poverty,Grades PreK-2,684.87,24,t,11/26/13,12/29/13
0035903dc05abc095cb4663a5fc9ac53,1e7d32afe4de38aeba1f0e85cb5969f3,07a78f855407d99dc2c878f5670799f1,63441005605,37.718807,-122.407024,San Francisco,CA,urban,San Francisco Unified Sch Dist,San Francisco,f,f,Ms.,Environmental Science,Math & Science,Applied Sciences,Math & Science,Books,highest poverty,Grades PreK-2,332.95,22,t,2/6/12,3/13/12
00369f72679af379e8deca33fe54bb57,839948ed95389e4b731ced923d04e554,048e378cd35898d38f2549266ded10d4,1.20087E+11,27.958338,-82.450081,Tampa,FL,urban,Hillsborough Co Pub Sch Dist,Hillsborough,f,f,Mrs.,Music,Music & The Arts,,,Other,highest poverty,Grades 3-5,512.93,100,t,9/13/13,9/21/13
003738e779d3195c8bc3286a60551b7a,7d2c3d0f553df63d8def6768479e7d94,5f5c24c4dffca40525ed198df720590b,62513003743,37.623329,-121.012901,Modesto,CA,urban,Modesto City School District,Stanislaus,f,f,Ms.,Health & Wellness,Health & Sports,Nutrition,Health & Sports,Other,highest poverty,Grades PreK-2,1040.08,122,f,2/16/13,4/25/13
00377c2e78f1aa128fc1a509ed7b9213,442cff1ac9ba42e5dfcbbe3d924f4c07,f2e2d501f9ee2a961d1485e02019d148,5.5096E+11,43.125865,-87.955918,Milwaukee,WI,urban,Milwaukee Public Schools,Milwaukee,f,f,Ms.,Literacy,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,536.02,18,f,1/20/12,5/1/12
0037a83fbc387714001b78223b375f3e,445ffce7f052ad97f891170fefd3da3a,692f061b36b546140b69e0b1f645a490,2.61425E+11,42.783768,-83.713661,Fenton,MI,suburban,Fenton Area Public School Dist,Genesee,f,f,Mrs.,Health & Wellness,Health & Sports,Nutrition,Health & Sports,Technology,moderate poverty,Grades PreK-2,745.46,26,f,11/30/13,12/7/13
0037d09563b60547ae9fe420f1d36ab9,97ee04ac9f90de9f4c1ee67ec9bb9eb0,13e14dc181c7067504f8d003e41bb3a6,4.02025E+11,35.355257,-97.547462,Oklahoma City,OK,urban,Moore School District I-2,Cleveland,f,f,Mrs.,Mathematics,Math & Science,,,Technology,moderate poverty,Grades 6-8,1081.39,104,t,9/17/13,11/23/13
0037fd4f8a4e746bbf2c73d78764bf93,edc08fd377a1e0600736a2d0ede61807,607ae9c77d36afe599a8b4e5ef0f2525,4.82406E+11,32.826298,-97.169121,Hurst,TX,suburban,Hurst-euless-bedford Isd,Tarrant,f,f,Mrs.,Applied Sciences,Math & Science,,,Supplies,highest poverty,Grades 3-5,524.64,76,f,11/4/13,12/13/13
00396f0beb2f0447b1640194e8a4eaca,a88a5b9f57c009b319374365808cc949,26e006364791a388a9048ac3ac3c1cb7,3.60017E+11,40.815417,-73.885571,Bronx,NY,urban,New York City Dept Of Ed,Bronx,t,f,Ms.,Social Sciences,History & Civics,Performing Arts,Music & The Arts,Other,highest poverty,Grades PreK-2,794,25,f,4/5/13,4/19/13
0039a49bcf411790371b954ca615b223,937e41c92c2f1777ed9a6c4a26357c98,b558ae0bed10fa1fd3123fb631dfd04c,3.20006E+11,36.194904,-115.068054,Las Vegas,NV,suburban,Clark Co School District,Clark,f,t,Ms.,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,high poverty,Grades PreK-2,725.68,20,t,9/19/12,11/6/12
0039a7c50d378bc1df9bb5fa6779c1da,087018e4e40977f7d6264e8e37ebb581,9d4f17908e117f6ff086f5f7b1bbddad,,29.989125,-90.074828,New Orleans,LA,urban,New Orleans Recovery School District,Orleans,t,f,Mrs.,Literature & Writing,Literacy & Language,,,Other,highest poverty,Grades 3-5,960.33,30,f,11/13/13,1/21/14
0039d0234d7b5abe53cb0863b9fae051,267cab2558e140fd8bdbe9746fb93c7b,21349745ba805cf7aa0557cf76f4ebc0,3.9047E+11,39.907247,-82.877418,Columbus,OH,urban,Groveport Madison Local SD,Franklin,f,f,Ms.,Other,Applied Learning,Early Development,Applied Learning,Supplies,highest poverty,Grades PreK-2,595.34,30,t,7/22/12,9/14/12
003a0f03bd7f9114bf5b7357fc141277,7e57086c76d5d4d89b274187ba3c5fd1,0b8bab6250d3edf9cb81f7a278d09148,62271003287,34.262321,-118.479935,Granada Hills,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,t,Mrs.,Health & Life Science,Math & Science,,,Supplies,high poverty,Grades 6-8,423.8,75,f,1/15/12,3/3/12
003abc152c326311563e00409492872f,e003af936591e236811c7eaa0f866777,91422b44563cf270d6aadd822ecad001,1.20015E+11,28.3262,-80.742526,Rockledge,FL,suburban,Brevard Co School District,Brevard,f,f,Mrs.,Special Needs,Special Needs,Mathematics,Math & Science,Technology,moderate poverty,Grades 6-8,646.46,84,f,5/14/13,6/23/13
003ad75c9109cf719d9f7b6597fbb06e,a47c13d22132614755a8a87d87d384cd,347851b2350202f74dce8b921da590ca,,33.921778,-118.308974,Los Angeles,CA,,Los Angeles Unif Sch Dist,Los Angeles,t,f,Ms.,Mathematics,Math & Science,,,Technology,high poverty,Grades 6-8,278,200,t,8/15/12,8/27/12
003b40b2b04b8cdba327040384915751,d3c966c8b682b9383ae0b5193dbd750d,14706d144d0828ea472a5456d2038216,63324005027,38.653698,-121.432632,Sacramento,CA,urban,Robla Elem School District,Sacramento,f,f,Mrs.,ESL,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,830.46,120,f,10/26/13,11/7/13
003b80cf3bba737666220fbdfc7f2e69,6b11325ba1ebbc8821cfb3fd3d5ea2da,0fa328f0b57d27cb158fd2d557ec762b,3.1759E+11,41.206276,-96.057297,Omaha,NE,suburban,Ralston School District 54,Douglas,f,f,Mrs.,Literature & Writing,Literacy & Language,,,Books,high poverty,Grades 6-8,407.12,19,t,8/8/13,9/25/13
003bd1196a8cf19469949a078b120dfa,7a28be2c91e0c79dcf96819689d877c3,9866e22ca7518576664516ebf8562254,2.20009E+11,30.324453,-90.977517,Prairieville,LA,suburban,Ascension Parish School Dist,Ascension,f,f,Mrs.,Gym & Fitness,Health & Sports,,,Other,moderate poverty,Grades 3-5,669.6,800,f,9/21/13,1/2/14
003c5a16c0987bd27a18f53d9ebdfe29,83cac3facd566ce3d3481e7410401fdc,5f79e9b1a72253e4c67f00c33db46541,4.82034E+11,32.927998,-96.675941,Garland,TX,suburban,Garland Ind School District,Dallas,f,f,Ms.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,462.76,15,f,11/22/13,2/12/14
003c5b47582d21e87508d8fd4b988930,61769bcd43b59591235150e75a0cc4bd,472f3e72b7607a0a982015e784032e85,4.82364E+11,29.687581,-95.431898,Houston,TX,urban,Houston Ind School District,Harris,f,t,Ms.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,high poverty,Grades 3-5,1004.2,50,f,11/5/12,2/14/13
003c8e6298ab7288dfea58b6ff1a2b53,46f42208e4a48170d6ffd843de2be482,8ad3e434f608864a03be1ed47750d1ca,1.20087E+11,27.996515,-82.548799,Tampa,FL,suburban,Hillsborough Co Pub Sch Dist,Hillsborough,t,f,Mrs.,Environmental Science,Math & Science,,,Other,moderate poverty,Grades 3-5,1009.88,44,t,11/30/12,3/6/13
003d3562242b7e73640af426d28016bb,21a51609e77447b0a334778325950d2f,be3943d41825abc20f83abe7be758b65,60912005748,36.199399,-120.100601,Huron,CA,,Coalinga-Huron Joint Unif Sd,Fresno,f,f,Mrs.,Environmental Science,Math & Science,,,Supplies,highest poverty,Grades 6-8,424.65,27,t,2/3/12,2/20/12
003ddb6727c2a6b3a7fca419842308b0,96537ed537e9685f60434bab2577c6c4,d1245bd71694ce35b69118480d510f08,2.91635E+11,37.091068,-94.524133,Joplin,MO,urban,Joplin Schools,Jasper,f,f,Ms.,Health & Wellness,Health & Sports,Gym & Fitness,Health & Sports,Technology,highest poverty,Grades 6-8,918.95,530,t,5/15/12,7/10/12
003e109cfadd07dfba1eda6954de372e,ef4814dcd6f57e8a43f294754a0ad116,94358e5e7c95f7e525d644247f69c723,,33.978065,-118.234314,Huntington Pk,CA,suburban,California Dept of Education,Los Angeles,t,f,Mr.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,high poverty,Grades 3-5,830.46,28,f,10/30/13,12/25/13
003e56d4a30a7a0bfeecfda4bf2e9415,27a825b3f0cc77315af7e86fed45215f,65dab3524ff180c1e776edfd7c188770,4.01035E+11,34.026295,-96.369933,Durant,OK,,Durant School District I-72,Bryan,f,f,Mrs.,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Books,highest poverty,Grades 9-12,298.61,250,f,10/17/13,1/6/14
003fd0fe661d0b761639f0d52919c400,98c8aded6e134c020ce7f83c62d98a5a,16c9e8b14e7e8b4bd29099cb29634e07,2.40009E+11,39.3647,-76.591553,Baltimore,MD,urban,Baltimore City Public Sch Dist,Baltimore City,f,f,Ms.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,976.92,30,t,7/10/13,9/17/13
00403bd06a6ec814a542673ae62507ac,96828af3315753c6afde4230048b1616,45c323e7d4ee74fc69add1cdde8e5e64,3.60008E+11,40.795059,-73.973346,New York,NY,urban,New York City Dept Of Ed,New York (Manhattan),f,f,Ms.,Literature & Writing,Literacy & Language,Character Education,Applied Learning,Supplies,highest poverty,Grades 6-8,340.15,70,f,1/19/13,2/17/13
0040f19ff0486b4c4a23542a6ab6820c,ac760472e1c2cc78723588f49cc0526b,483fd8e4eccaf4f46eac430f863c3315,63186008946,37.462179,-122.134484,E Palo Alto,CA,suburban,Ravenswood City Elem Sch Dist,San Mateo,f,f,Ms.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades 3-5,896.54,24,f,8/13/13,8/29/13
004192554c05a6b6089be4504d4ca36f,2f49276c09b35e5e5dab9f5d54378af8,073094545a78073799c64ce39b764272,62121008718,33.882473,-118.355012,Lawndale,CA,suburban,Los Angeles Co Office of Ed,Los Angeles,t,f,Mr.,Environmental Science,Math & Science,,,Supplies,highest poverty,Grades 9-12,697.51,140,t,3/9/12,4/2/12
0042038709f10338dcccdfa92018df13,4771f6b65c60845859c4bea41bb8e270,13bd13aa8770bb79ec3ba1d4ad670703,62271003241,33.888748,-118.316475,Gardena,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mrs.,Visual Arts,Music & The Arts,Social Sciences,History & Civics,Supplies,high poverty,Grades 3-5,608.14,90,t,2/1/12,5/8/12
00421922f0441ca75d1ce005d7ff0964,3cedb1cf6ada7d0616d382948dd58e25,007d14106eaf000a8a7fda9267dafc57,62805004276,37.823277,-122.274277,Oakland,CA,urban,Oakland Unified School Dist,Alameda,f,f,Mr.,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,1021.54,75,f,2/12/12,3/9/12
00429fa71839b9bce48591a1d02b58ca,f8f3ae08d3688b67acbdfadf47486956,10e18cbbb893d5ea695dce8b7dbff552,1.20087E+11,27.988885,-82.434614,Tampa,FL,urban,Hillsborough Co Pub Sch Dist,Hillsborough,f,t,Ms.,Applied Sciences,Math & Science,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 9-12,502.58,50,t,9/7/13,9/12/13
00433be1fba8e663d5d1f45d4ce25d0b,f19717f6473da65922ab0f74f43abed7,6650c28d7b45b4d3dc784f8e82ec9cba,40593001378,33.634911,-111.94931,Scottsdale,AZ,urban,Paradise Valley Unif SD 69,Maricopa,f,f,Ms.,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Books,moderate poverty,Grades 3-5,230.87,27,t,7/10/13,9/2/13
004371c61d1884a6818888e27b0582b6,972d3d15470917d447541d4133ab5f05,02198665969d34156821ae37c554c474,4.703E+11,35.536879,-84.353906,Madisonville,TN,,Monroe Co School District,Monroe,f,f,Mrs.,Environmental Science,Math & Science,Community Service,Applied Learning,Trips,highest poverty,Grades 3-5,884.98,75,t,1/23/13,2/14/13
0043db815b94b0644a933ddc375d3cc1,53d8c5de37f7c2d640b3bd29a20de5e2,23b21e445b4c63e245192dd78168e9f5,62922004507,34.205628,-119.166505,Oxnard,CA,urban,Oxnard Elem School District,Ventura,f,f,Mrs.,Special Needs,Special Needs,,,Technology,highest poverty,Grades PreK-2,614.33,11,f,5/11/13,7/19/13
0044bbf5de479dc584a0e7ff3c6ddbc7,62ee1ef3741c2adb9167f1541d1ce0d5,4e65a2439a8e539803acc11cf4656105,3.70126E+11,35.923095,-78.961092,Durham,NC,urban,Durham Public School District,Durham,f,f,Ms.,History & Geography,History & Civics,Literacy,Literacy & Language,Books,high poverty,Grades 9-12,387.31,75,f,1/8/13,3/2/13
0046138bdc070263ad65b9ff38146862,e7dbcca3e6456528871fb24f34873c5f,0fed06d1922bd537f84f3d78629de7cb,1.10003E+11,38.840233,-77.000735,Washington,DC,urban,Dc Public Schools,District Of Columbia,f,f,Mr.,Community Service,Applied Learning,Foreign Languages,Literacy & Language,Trips,highest poverty,Grades 9-12,32437.67,10,f,12/2/13,3/12/14
0046db875ce40ee497bb3b62e3932d8e,f19b22d10e0f61a0e117e3b75890f8c4,20fc20ec29985efc870deb2083706faf,3.61413E+11,40.70334,-73.620467,Hempstead,NY,suburban,Hempstead Union Free Sd,Nassau,f,f,Ms.,Special Needs,Special Needs,Literature & Writing,Literacy & Language,Technology,high poverty,Grades 6-8,568.75,95,f,5/14/12,6/13/12
0046f523e55630935eaf4e02e6e9647a,02b981bd44f023fe6aebef35b052dbe6,21384509b2e6cf061cf59b2c9dd30188,3.60005E+11,40.822632,-73.921303,Bronx,NY,urban,Charter School District,Bronx,t,f,Mr.,Literacy,Literacy & Language,,,Books,highest poverty,Grades 6-8,746.74,68,t,9/9/13,10/23/13
004745ba7add3bb61543bd95062c1aa8,52ccb2bd974d29a3f508a515f52b2bdb,a07bfecd7530bae0699af550eff354da,80480000790,39.82095,-105.063751,Arvada,CO,suburban,Jefferson Co School Dist R-1,Jefferson,f,f,Mrs.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades PreK-2,389.46,20,t,10/19/12,11/20/12
004833d939550fcdd69bc61a202bc586,8b66f56f9ffe841613ad9aae21de1bc1,65620e153782109e66fe22c7c8751986,1.20156E+11,27.764845,-82.690292,St Petersburg,FL,urban,Pinellas Co School District,Pinellas,f,f,Ms.,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,254.58,18,f,9/30/12,11/21/12
00484c55416ef238bbcf0c78bd5a1aff,346848b75929a81d5383bf0f5d4d97b9,4bbad5d972d4f2b0f796781001ec02b7,1.20018E+11,26.267247,-80.263579,Coral Springs,FL,suburban,Broward Co Public Schools,Broward,f,f,Mrs.,Literature & Writing,Literacy & Language,History & Geography,History & Civics,Technology,high poverty,Grades 3-5,1018.45,60,f,10/8/12,1/7/13
0048ba5c1c910f76987abbf5705ec197,8a4fd284bd03744922b28d27f23dc7b4,d9443ad0537b5ee430f6440297b21717,2.00795E+11,39.109663,-94.667559,Kansas City,KS,urban,Kansas City Public SD 500,Wyandotte,f,f,Mr.,Music,Music & The Arts,Performing Arts,Music & The Arts,Supplies,highest poverty,Grades 3-5,290.69,480,t,12/20/12,1/5/13
0048db84b5091f9057c31a6ca0b23f4b,b1f65e417212e8611e9e80e92975e2cf,ce29562c621309fc3c65faba1e0eee74,3.60008E+11,40.87134,-73.912048,New York,NY,urban,New York City Dept Of Ed,New York (Manhattan),f,f,Mr.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 3-5,207.49,32,f,12/13/12,2/7/13
004b2b094391d39a65d4ea2a72cb2155,773ecfd91b3fbe702ba6ee378f2c99ed,b13c122b6aa14a6a617b5c3f35a9deb1,62271003354,34.08192,-118.169467,Los Angeles,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Ms.,Special Needs,Special Needs,Literacy,Literacy & Language,Technology,high poverty,Grades 3-5,327.04,15,t,7/7/12,8/12/12
004bbbf5a95b97e573afa56b4b3ad7c2,f832b46112e7f920ec7dd81647610904,926b6a0dff4d782eb79eab9ebe5c7717,3.20006E+11,36.016006,-115.137825,Las Vegas,NV,urban,Clark Co School District,Clark,f,f,Mrs.,Music,Music & The Arts,Performing Arts,Music & The Arts,Supplies,high poverty,Grades 3-5,676.92,125,t,5/26/13,9/8/13
004c20bba08babc095f62c98ce04dccb,6f9ac44eaf8ea631e9359bd85cd27ab8,210e939bb2225a09486b4c065f5bb2bd,4.10883E+11,45.403961,-122.639847,Milwaukie,OR,suburban,North Clackamas School Dist,Clackamas,f,f,Mrs.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,high poverty,Grades PreK-2,885.24,30,f,10/25/13,11/25/13
004c65499f2400bce1a359bdbbeedb41,775b958b599d8f0396697c8428a084bc,fd741fafe5820073a5d8748c20323d8c,4.11082E+11,44.905819,-123.050774,Salem,OR,urban,Salem Keizer Sch Dist 24j,Marion,f,f,Mrs.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,high poverty,Grades 3-5,794.45,28,f,10/7/12,11/10/12
004cd3e50be74ac3fa3758f385bfec2e,fbf39a9a592bc57b4de57b9a7878709e,b28b3ff3715ef9378a3753ab50eb26bc,2.50279E+11,42.330525,-71.077745,Roxbury,MA,urban,Boston Public School District,Suffolk,f,f,Ms.,Literature & Writing,Literacy & Language,ESL,Literacy & Language,Other,highest poverty,Grades 3-5,189.02,43,f,3/4/12,3/28/12
004e2773b42441df0753880a5f3785b2,22dcd94a2ab4fa0655f9ce5c74b0077b,275e13d0d251b6dba82b0a5541da5dbf,1.73894E+11,41.615343,-87.543683,Calumet City,IL,suburban,Thornton Fractnl Twp Hsd 215,Cook,f,f,Mrs.,College & Career Prep,Applied Learning,Mathematics,Math & Science,Supplies,highest poverty,Grades 9-12,349.8,22,f,11/9/12,2/24/13
004fcf2a5f2034439c277cd6b2d528ab,d36f8fe86cd1b0fec2efc9c09c11b3a5,72cf6fd37ea952f84f0b9b2710dcb0ee,63432005516,32.736869,-117.121949,San Diego,CA,urban,San Diego Unified School Dist,San Diego,f,f,Ms.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,high poverty,Grades PreK-2,570.11,30,f,7/27/13,10/11/13
005048289aab710806e3fef43a5a2d77,7a93afeed6c85b63664d904581eb07ad,9f8e8272c4129bd5cbbe2a78dce5e983,62271002979,34.292629,-118.504257,Granada Hills,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mrs.,Literacy,Literacy & Language,,,Other,moderate poverty,Grades PreK-2,617.41,23,t,1/17/12,2/9/12
0052530619c4b1ecdfd9b603c2450ec5,2297908024814406d9235c6f9e968624,5926534d72e0f5ea566eea4e15f6df67,1.70993E+11,41.972246,-87.75747,Chicago,IL,urban,O'hare Elementary Network,Cook,f,f,Mrs.,Mathematics,Math & Science,Early Development,Applied Learning,Other,high poverty,Grades PreK-2,494.74,30,f,11/13/13,11/19/13
0052dc00e146f113b82b459e892296de,eae248e820f35b8f5034a6853815318e,8e99a86a2c09bb3672b235da84faf60f,4.80894E+11,30.372368,-97.668869,Austin,TX,urban,Austin Ind School District,Travis,f,f,Mrs.,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,457.92,21,t,8/18/12,10/6/12
0053398d9c169ef2fc6bd3fb87ccbb4d,c8b2650a29d5e386ae0c204b37ede371,bcfc70d290656f73185d2e07adc335bc,61455001713,36.707048,-119.754444,Fresno,CA,,Fresno Unified School Dist,Fresno,f,f,Ms.,Music,Music & The Arts,,,Technology,highest poverty,Grades 3-5,297.96,150,f,9/8/13,9/19/13
00536890cd888c8d47777f6db335a499,f786e1c869b269a46d111bd32cde4c57,30828eaccba27437c4f78f3486c23c16,3.6201E+11,40.919878,-73.840702,Mount Vernon,NY,suburban,Mt Vernon City School District,Westchester,f,f,Mrs.,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Other,highest poverty,Grades PreK-2,735.27,18,f,8/17/12,9/8/12
0053d8ccda91bdd728e9b2c810254a46,b5524c13db80b3f2bdea362ab298880f,47f8f96289eecbc1b2d40dd6695dab11,62271002837,33.746559,-118.299099,San Pedro,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Ms.,Literature & Writing,Literacy & Language,ESL,Literacy & Language,Books,highest poverty,Grades 3-5,409.93,15,t,1/14/12,1/31/12
0053fbb1b75fc680bd78854bbc7f596c,3ecec4991dc95d4f818f6688fcdbfc15,df4eb445e15f0575e60dfe3528c4f511,4.70159E+11,35.381855,-85.105824,Sale Creek,TN,rural,Hamilton Co School District,Hamilton,f,f,Ms.,Mathematics,Math & Science,Literacy,Literacy & Language,Books,high poverty,Grades 9-12,237.69,250,f,5/10/12,6/25/12
005400dc8467b79b94ef907cb12f3fe6,7d2fdf03aa0a4b896f437ba861757ec3,a197f3c02e3027f7ece374e63492a6ab,3.60015E+11,40.593075,-73.986275,Brooklyn,NY,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,Ms.,Applied Sciences,Math & Science,Health & Life Science,Math & Science,Supplies,highest poverty,Grades 9-12,253.66,10,t,2/29/12,3/5/12
005499a6630b53822dedf48b1d0e5d84,7e0efd288e38e59977605f7f67304d3d,ec711552815506bd042d87a982f6d833,60837000828,39.723537,-121.852692,Chico,CA,urban,Chico Unified School District,Butte,f,f,Mrs.,Literacy,Literacy & Language,Music,Music & The Arts,Technology,high poverty,Grades PreK-2,570.11,48,t,11/9/12,2/5/13
00550d976be1ee5973d3930486a59e4b,05e0cb78521d78bce468f19a0c63c933,c18fa36b76e30feac10d84ac76887342,3.61932E+11,41.450495,-74.39867,Middletown,NY,,Middletown Enlarged City Sd,Orange,f,f,Mr.,Special Needs,Special Needs,History & Geography,History & Civics,Technology,highest poverty,Grades 9-12,11278.67,125,f,3/8/12,7/6/12
0055a5f9fe0360c57df3891c8d7251d1,e553e3781132878c49410d578d3003db,24afdb26d7a9f7e527eb110c4f558ce0,5.30585E+11,46.990111,-122.805075,Lacey,WA,suburban,North Thurston School Dist 3,Thurston,f,f,Ms.,Literacy,Literacy & Language,,,Supplies,moderate poverty,Grades 3-5,331.41,26,t,8/23/13,11/18/13
0056893276eae1afae9f1d959eefddcb,d1084ed9cb56b033f3725eec9b0bd26e,a207bb5cd9c14947bdc8b9d3f1231b9a,2.10312E+11,37.27103,-82.939972,Littcarr,KY,rural,Knott Co School District,Knott,f,f,Mrs.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,1246.16,20,f,2/27/12,5/7/12
0056c193e41e520901090e36761ac147,675d64c9fdf84da0c80659a965438a1a,520b603fe4d9b4d78c0cc409a048a50e,4.00075E+11,36.156291,-95.886939,Tulsa,OK,urban,Tulsa Independent Sch Dist,Tulsa,t,f,Ms.,Music,Music & The Arts,Performing Arts,Music & The Arts,Technology,highest poverty,Grades 9-12,551.18,150,t,9/22/13,11/15/13
